Time,A160,A180,A220,A240,L130,L150,L250,L270
2023-08-18 23:30:00,28.28334617614746,28.84749984741211,28.68960189819336,28.107738494873047,-33.971595764160156,-8.64708423614502,-47.905921936035156,-23.403406143188477
2023-08-19 00:30:00,30.984561920166016,31.585189819335938,31.429597854614258,30.792177200317383,-50.848052978515625,-12.785744667053223,-46.32272720336914,-14.852714538574219
2023-08-19 01:30:00,31.79646110534668,32.430702209472656,32.25316619873047,31.596302032470703,-51.183937072753906,-13.030433654785156,-46.67861557006836,-16.512584686279297
2023-08-19 02:30:00,31.166454315185547,31.7864990234375,31.614103317260742,30.972942352294922,-49.456932067871094,-12.590670585632324,-46.91762924194336,-16.574907302856445
2023-08-19 03:30:00,30.1782169342041,30.78057861328125,30.612077713012695,29.991233825683594,-47.20649719238281,-11.868977546691895,-46.70622253417969,-16.19391441345215
2023-08-19 04:30:00,30.539670944213867,31.148841857910156,30.978330612182617,30.350053787231445,-48.277618408203125,-12.290358543395996,-46.47996520996094,-15.953445434570312
2023-08-19 05:30:00,30.607297897338867,31.217817306518555,31.046926498413086,30.41725730895996,-48.55785369873047,-12.361764907836914,-46.56879806518555,-15.809106826782227
2023-08-19 06:30:00,30.6210994720459,31.231895446777344,31.060583114624023,30.430973052978516,-48.18840026855469,-12.201523780822754,-46.95281982421875,-15.812349319458008
2023-08-19 07:30:00,34.985958099365234,35.683807373046875,35.488162994384766,34.768733978271484,-63.316490173339844,-16.12026596069336,-45.32954788208008,-16.160249710083008
2023-08-19 08:30:00,40.54462432861328,41.35337829589844,41.12593078613281,40.29288864135742,-60.853240966796875,-15.492606163024902,-71.04163360595703,-15.856122970581055
2023-08-19 09:30:00,39.59267807006836,40.38241958618164,40.16136169433594,39.34596633911133,-57.10115432739258,-14.53702449798584,-71.09544372558594,-16.748905181884766
2023-08-19 10:30:00,39.59267807006836,40.38241958618164,40.16136169433594,39.34596633911133,-57.10115432739258,-14.53702449798584,-71.09544372558594,-16.748905181884766
2023-08-19 11:30:00,39.59267807006836,40.38241958618164,40.16136169433594,39.34596633911133,-57.10115432739258,-14.53702449798584,-71.09544372558594,-16.748905181884766
2023-08-19 12:30:00,39.59267807006836,40.38241958618164,40.16136169433594,39.34596633911133,-57.10115432739258,-14.53702449798584,-71.09544372558594,-16.748905181884766
2023-08-19 13:30:00,42.98317337036133,43.81474685668945,43.60055160522461,42.71628952026367,-67.74024963378906,-17.31908416748047,-71.78530883789062,-16.343164443969727
2023-08-19 14:30:00,41.66746139526367,42.49858474731445,42.26594543457031,41.40800094604492,-65.68479919433594,-16.83483123779297,-70.77159881591797,-14.21504020690918
2023-08-19 15:30:00,39.4393310546875,40.22602462768555,40.00581359863281,39.19446563720703,-59.909202575683594,-15.251755714416504,-70.95999908447266,-12.744569778442383
2023-08-19 16:30:00,39.71807861328125,40.51033401489258,40.288570404052734,39.47146987915039,-62.35647201538086,-15.87517261505127,-70.01721954345703,-11.739873886108398
2023-08-19 17:30:00,37.116058349609375,37.856407165527344,37.649173736572266,36.88560104370117,-55.04732131958008,-14.013838768005371,-70.06907653808594,-10.376930236816406
2023-08-19 18:30:00,41.131282806396484,41.93271255493164,41.72206497192383,40.87590026855469,-39.617393493652344,-84.78245544433594,-63.75529861450195,22.364139556884766
2023-08-19 19:30:00,38.16655731201172,38.90781784057617,38.714759826660156,37.9295539855957,-39.553165435791016,-69.24588775634766,-64.31723022460938,18.613386154174805
2023-08-19 20:30:00,33.35034942626953,34.01558303833008,33.829383850097656,33.13877868652344,-26.89380645751953,-58.24520492553711,-65.05989837646484,15.864849090576172
